,Location Finding,File Sharing,Report Syncing,Chat Protocol,Map Access,Hardware Platform,Connectivity,Database,Architectural Pattern,Data Exchange Format,ENB,Risk,Optimal
547,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,XML,12.803740324586656,1.0,No
548,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Compressed XML,12.88752958643508,1.0,No
549,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Unformatted data,12.729806963958724,1.0,No
550,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Push-based,XML,12.345604044849548,1.0,No
551,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Push-based,Compressed XML,12.429393306697996,1.0,No
552,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Push-based,Unformatted data,12.2716706842216,1.0,No
553,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,XML,12.440886642470835,1.0,No
554,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Compressed XML,12.52467590431922,1.0,No
555,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,12.366953281842864,1.0,No
556,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Client-Server,XML,13.109746945811914,1.0,No
557,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,13.193536207660364,1.0,No
558,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Client-Server,Unformatted data,13.035813585183949,1.0,No
559,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Push-based,XML,12.651610666074813,1.0,No
560,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,12.735399927923178,1.0,No
561,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,12.577677305446786,1.0,No
562,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,XML,12.308333067101229,1.0,No
563,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,12.392122328949693,1.0,No
564,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.234399706473285,1.0,No
565,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,XML,12.977193370442311,1.0,No
566,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,Compressed XML,13.060982632290827,1.0,No
567,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,Unformatted data,12.903260009814334,1.0,No
568,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Push-based,XML,12.51905709070528,1.0,No
569,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Push-based,Compressed XML,12.602846352553641,1.0,No
570,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Push-based,Unformatted data,12.445123730077256,1.0,No
571,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,XML,12.369159086733372,1.0,No
572,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,12.452948348581797,1.0,No
573,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Unformatted data,12.295225726105459,1.0,No
574,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Client-Server,XML,13.038019390074455,1.0,No
575,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Client-Server,Compressed XML,13.121808651922926,1.0,No
576,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Client-Server,Unformatted data,12.964086029446484,1.0,No
577,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Push-based,XML,12.579883110337335,1.0,No
578,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Push-based,Compressed XML,12.66367237218581,1.0,No
579,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Push-based,Unformatted data,12.505949749709359,1.0,No
580,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,12.236605511363853,1.0,No
581,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,12.320394773212254,1.0,No
582,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Unformatted data,12.16267215073581,1.0,No
583,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,12.905465814704888,1.0,No
584,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,Compressed XML,12.989255076553405,1.0,No
585,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,Unformatted data,12.831532454076932,1.0,No
586,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Push-based,XML,12.44732953496777,1.0,No
587,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Push-based,Compressed XML,12.531118796816186,1.0,No
588,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Push-based,Unformatted data,12.373396174339826,1.0,No
589,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,XML,13.430121392223297,1.0,No
590,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,13.51391065407173,1.0,No
591,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Unformatted data,13.356188031595266,1.0,No
592,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Client-Server,XML,14.098981695564426,1.0,No
593,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Client-Server,Compressed XML,14.182770957412867,1.0,No
594,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Client-Server,Unformatted data,14.025048334936457,1.0,No
595,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,XML,13.640845415827222,1.0,No
596,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,Compressed XML,13.724634677675699,1.0,No
597,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,Unformatted data,13.566912055199419,1.0,No
598,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,XML,13.297567816853826,1.0,No
599,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,13.381357078702111,1.0,No
600,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Unformatted data,13.223634456225845,1.0,No
601,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,XML,13.966428120194873,1.0,No
602,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,14.050217382043321,1.0,No
603,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,Unformatted data,13.892494759566869,1.0,No
604,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,XML,13.50829184045778,1.0,No
605,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,Compressed XML,13.592081102306212,1.0,No
606,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,Unformatted data,13.43435847982973,1.0,No
607,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,XML,13.210430108010257,1.0,No
608,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,13.294219369858599,1.0,No
609,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,13.13649674738225,1.0,No
610,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,13.879290411351386,1.0,No
611,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Compressed XML,13.9630796731997,1.0,No
612,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Unformatted data,13.805357050723336,1.0,No
613,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,13.421154131614188,1.0,No
614,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Compressed XML,13.504943393462648,1.0,No
615,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Unformatted data,13.347220770986183,1.0,No
616,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,XML,13.077876532640701,1.0,No
617,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,13.161665794489124,1.0,No
618,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,13.003943172012745,1.0,No
619,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,XML,13.746736835981801,1.0,No
620,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,13.830526097830207,1.0,No
621,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,13.672803475353748,1.0,No
622,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,XML,13.288600556244669,1.0,No
623,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Compressed XML,13.372389818093076,1.0,No
624,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,13.214667195616654,1.0,No
625,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,13.383883153865956,1.0,No
626,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,13.467672415714391,1.0,No
627,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.309949793237987,1.0,No
628,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,14.05274345720702,1.0,No
629,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,Compressed XML,14.136532719055433,1.0,No
630,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,Unformatted data,13.978810096579036,1.0,No
631,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,XML,13.594607177469982,1.0,No
632,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,13.678396439318446,1.0,No
633,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,Unformatted data,13.52067381684196,1.0,No
634,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,XML,13.251329578496364,1.0,No
635,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.335118840344876,1.0,No
636,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,13.177396217868408,1.0,No
637,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,XML,13.920189881837551,1.0,No
638,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,Compressed XML,14.003979143685905,1.0,No
639,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,Unformatted data,13.84625652120945,1.0,No
640,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,XML,13.462053602100458,1.0,No
641,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,Compressed XML,13.545842863948733,1.0,No
642,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,Unformatted data,13.38812024147237,1.0,No
643,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,XML,13.312155598128523,1.0,No
644,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.395944859976955,1.0,No
645,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,13.238222237500569,1.0,No
646,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Client-Server,XML,13.981015901469625,1.0,No
647,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Client-Server,Compressed XML,14.064805163318042,1.0,No
648,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Client-Server,Unformatted data,13.907082540841634,1.0,No
649,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,XML,13.522879621732487,1.0,No
650,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,Compressed XML,13.606668883580925,1.0,No
651,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,Unformatted data,13.448946261104531,1.0,No
652,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,XML,13.179602022758953,1.0,No
653,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Compressed XML,13.263391284607398,1.0,No
654,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Unformatted data,13.105668662130935,1.0,No
655,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,XML,13.848462326100018,1.0,No
656,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,Compressed XML,13.932251587948404,1.0,No
657,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,Unformatted data,13.774528965472081,1.0,No
658,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,XML,13.390326046362887,1.0,No
659,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Compressed XML,13.474115308211363,1.0,No
660,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Unformatted data,13.316392685734955,1.0,No
661,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,13.635346174876672,1.0,No
662,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,Compressed XML,13.719135436725148,1.0,No
663,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,Unformatted data,13.561412814248731,1.0,No
664,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Client-Server,XML,14.304206478217779,1.0,No
665,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Client-Server,Compressed XML,14.3879957400662,1.0,No
666,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Client-Server,Unformatted data,14.230273117589851,1.0,No
667,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,XML,13.846070198480643,1.0,No
668,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,Compressed XML,13.929859460329093,1.0,No
669,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,Unformatted data,13.772136837852749,1.0,No
670,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,XML,13.502792599507153,1.0,No
671,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Compressed XML,13.586581861355615,1.0,No
672,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,13.428859238879175,1.0,No
673,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,XML,14.17165290284823,1.0,No
674,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,Compressed XML,14.255442164696689,1.0,No
675,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,14.097719542220265,1.0,No
676,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,XML,13.713516623111156,1.0,No
677,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,Compressed XML,13.797305884959552,1.0,No
678,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,Unformatted data,13.639583262483082,1.0,No
679,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,XML,13.41565489066362,1.0,No
680,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,13.499444152512073,1.0,No
681,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,13.341721530035656,1.0,No
682,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,XML,14.084515194004663,1.0,No
683,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Compressed XML,14.168304455853193,1.0,No
684,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Unformatted data,14.010581833376742,1.0,No
685,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,XML,13.626378914267608,1.0,No
686,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,13.71016817611599,1.0,No
687,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,Unformatted data,13.552445553639714,1.0,No
688,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,13.283101315294104,1.0,No
689,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,13.36689057714247,1.0,No
690,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,13.209167954666066,1.0,No
691,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Client-Server,XML,13.951961618635151,1.0,No
692,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Compressed XML,14.035750880483599,1.0,No
693,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Unformatted data,13.878028258007209,1.0,No
694,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,XML,13.493825338898066,1.0,No
695,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,Compressed XML,13.577614600746482,1.0,No
696,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,Unformatted data,13.41989197827001,1.0,No
697,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,XML,13.589107936519335,1.0,No
698,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Compressed XML,13.672897198367684,1.0,No
699,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.515174575891308,1.0,No
